gender,height,handsize,age,gaming,chat,maps,video,social,reading,total_minutes,days_ago,years_ago,discount,phone_id,brand,size_cat,price,screen_size
female,58.5,5.06,20,112.0809206,278.405747,93.31137615,337.1349305,267.1177095,176.4792255,1264.529909,169.1707231,1,,S1,samsung,s,799,6.1
female,60.7,6.14,18,323.740495,114.0856862,40.00235504,400.1193282,131.1793364,23.14016468,1032.267366,543.5442658,2,H1,H1,huawei,s,629.1,5.7
male,72.9,7.72,22,0,431.0718716,171.3385222757,197.3362283,106.5323253,294.8541257,1201.133073,933.3010662,3,A2,H2,huawei,l,699,5.7
male,69.2,7.35,21,329.9169535,250.2576273,69.83358372,472.4720516,140.6734747,132.648164,1395.801855,798.0562303,3,S1,S1,samsung,s,629.1,5.6
female,65.8,7.25,21,393.5419181,186.4002813,99.06792226,348.0881614,98.68331784,74.19694684,1199.978548,93.6327921,1,S2,H2,huawei,l,799,6.3
male,71.7,8.88,20,178.9139415,355.555827,72.05473432,240.8411375,326.6283779,113.325882,1287.3199,329.1766759,1,H2,A1,apple,s,849,6
male,72.8,7.97,19,100.1186432,210.2651065,286.4806997,246.0497412,42.53010208,372.4093061,1257.8535987611,674.9165427,2,S1,S1,samsung,s,674.1,5.8
male,74.8,9.09,22,276.9245821,143.2467288,32.64559817,453.7983027,116.7076603,33.70230265,1057.025175,95.67125515,1,,S1,samsung,s,799,6.1
female,64.5,6.43,20,240.1039851,362.3986134,100.3924015,195.0025369,312.9209267,111.5807985,1322.399262,643.7367709,2,,A1,apple,s,799,5.8
male,69.3,7.97,19,476.8040162,233.1494581,59.37704705,535.9562142,89.53166104,131.8766450362,1526.695042,31.13208652,1,H2,A1,apple,s,849,6
female,56.2,5,20,466.4563793,215.3594917,38.07643166,391.7473618,257.4677658,75.17313507,1444.280565,183.4509254,1,S1,A1,apple,s,849,6
female,67,6.66,19,362.5787734,120.3662213,72.54054775,483.7956805,103.1839601,5.785134685,1148.250318,668.2397833,2,,A1,apple,s,799,5.8
female,63.5,6.28,21,28.37680536,402.8518119,206.2039919,256.3527586,144.9827847,239.1388688,1277.907021,1046.948111,3,S2,S2,samsung,l,719.1,5.9
male,64.4,6.69,22,263.5994013,147.8345911,32.24688664,447.7014839944,5.447217538,89.9658534,986.795434,601.1685198,2,,A1,apple,s,799,5.8
female,64.5,7.26,20,526.9237608,219.1985627,122.159665,617.5484954,163.1312775,0,1648.961761,750.9950114,3,S1,S1,samsung,s,629.1,5.6
female,65.7,7.18,21,67.39490491,344.3824506,249.3238266,188.745417,156.7876267,265.4411746,1272.0754,1019.4682,3,,S1,samsung,s,699,5.6
male,64.7,6.31,19,100.2511132,470.694181,166.6548066,415.9021802,302.0357734,62.50915775,1518.047212,112.0344633,1,,H2,huawei,l,799,6.3
female,61.9,6.37,23,348.5361955,144.3626309,83.50774469,448.4217741,203.5276053,70.1056511,1298.461602,1064.551971,3,H1,A1,apple,s,749,5.5
female,64.6,7.33,21,224.4685519,374.1617986,158.6367962,305.3396805,264.8671746,179.4032299,1506.877232,26.87447176,1,A2,A1,apple,s,849,6
female,59.4,5.95,18,230.3681569,198.3681498,101.683596,274.1035918,119.9877128,86.07021046,1010.581418,555.8549151,2,,S2,samsung,l,849,6.3
female,64.1,6.23,18,77.57882471,381.3712214,134.30473,363.1464483,192.5685565,116.1871571,1265.156938,674.3367985,2,A1,A2,apple,l,899,6.1
male,69.4,7.98,18,453.5639328,144.0508741,50.95635862,580.8787753,152.0874545,113.0989784,1494.636374,1064.769407,3,H2,S1,samsung,s,699,5.6
female,70.1,8.23,19,347.6132429,243.975457,72.30451558,474.9666,131.3022372,1.935040521,1272.097093,193.4122788,1,,H2,huawei,l,799,6.3
male,73.7,9.4,18,474.6913589,168.503606,37.42292314,547.7720147,133.3894939,74.53828973,1436.317686,428.341575,2,,H2,huawei,l,749,6
male,66.7,6.82,20,232.7210482,374.6446626,137.7412666,232.6261715,352.5287388,99.17198674,1429.433874,1035.185333,3,A2,S2,samsung,l,799,5.9
male,75.1,9.07,22,269.4978985,361.1093891,71.78662848,316.8219127,326.9713228,113.2635788,1459.45073,62.09861661,1,S2,S2,samsung,l,809.1,6.8
female,66.7,6.88,22,308.7854684,145.7547844,101.197103,401.5221447,71.96172092,0,1029.221221,38.45169125,1,,H2,huawei,l,799,6.3
male,63.2,5.58,20,0,231.1871899,378.0097039,240.4299813,67.62320021,468.9214037,1386.171479,150.0113575,1,,S1,samsung,s,799,6.1
male,65.8,6.49,21,463.3662154,283.841456,75.46999381,594.18275,213.353553,38.46201293,1668.675981,1091.162818,3,H1,A2,apple,l,899,5.8
male,66.4,6.75,22,191.5076609,459.6885637,159.3008099,392.7549052,407.2870983,69.3082762,1679.847314,867.5179879,3,H2,A1,apple,s,749,5.5
female,63.4,6.86,21,0,379.0103654,181.1067848,329.4927785,111.0174036,295.5042936,1296.131626,835.780051,3,,A1,apple,s,749,5.5
male,67.3,6.94,20,312.4240451,219.7834305,150.8898359,292.1663644,254.3544197,17.06754253,1246.685638,785.7524113,3,H1,A1,apple,s,749,5.5
female,59.3,5.95,21,259.9865955,369.6850339,129.2111629,339.8605104,295.5927206,230.2354411,1624.571464,338.4660361,1,S2,A1,apple,s,849,6
male,64.9,6.78,18,249.9570711,110.7622578,51.02778951,501.0853516,87.30043304,184.1865199,1184.319423,52.72809598,1,S2,A1,apple,s,849,6
male,73.7,8.65,20,420.531897,225.1581595,45.13791008,495.386657,172.0944714,69.69257874,1428.001674,912.7851875,3,,S2,samsung,l,799,5.9
male,69.8,7.86,19,178.4240472,353.0287106,153.4675661,362.8643169,249.0911133,53.85081274,1350.726567,686.7477968,2,S2,S2,samsung,l,764.1,6.3
male,69.7,7.79,21,464.488356,246.9893126,41.06810242,529.2268159,163.7429234,157.3220202,1602.837531,886.0883053,3,,S1,samsung,s,699,5.6
female,63.8,6.37,19,119.2353773,484.1122616,74.53529249,334.6670479,286.3135528,90.20147072,1389.065003,714.0342318,2,A2,S1,samsung,s,749,5.8
male,71.8,8.24,20,311.6786717,196.8046156,139.3248173,317.1685123,236.3949541,145.1373903,1346.508961,196.064588,1,,A1,apple,s,849,6
female,66.1,7.21,21,199.9718326,257.0239029,55.39632027,271.9515981,199.4078318,95.33627504,1079.08776075,56.46214204,1,H1,S1,samsung,s,799,6.1
male,70.4,8.39,19,131.4486598,420.1019163,151.4010344,288.1571166,349.1889918,260.3822508,1600.67997,929.5664501,3,H1,A2,apple,l,899,5.8
female,73.5,9.17,19,139.8292012,336.1079013,80.81154581,326.5028321,270.7258315,70.70185043,1224.679162,747.8895479,3,A1,S1,samsung,s,699,5.6
female,62.2,6.44,19,0,273.875054,314.281627,260.1966983,121.6421081,381.5038913,1351.499379,820.2044198,3,,H2,huawei,l,699,5.7
male,72.1,8.5,22,171.9121696,372.1725976,114.5321501,308.5787073,208.7644309,116.1782062,1292.138262,900.0471007,3,,S2,samsung,l,799,5.9
male,73.6,9.28,21,581.2439977,296.688177,57.20475196,718.2310073,194.053379,41.05313162,1888.474445,458.3661906,2,S1,A2,apple,l,899,6.1
female,65,7.79,18,98.08715695,339.935371,191.8485129,209.5624915,172.4596491,210.4639277,1222.357109,1089.474893,3,S2,A2,apple,l,899,5.8
female,59,4.28,21,566.5027802,238.900138,0,709.0832854,168.5804791,0,1683.066683,435.611025,2,A1,S1,samsung,s,749,5.8
female,62.4,6.24,21,179.2926454,471.8873464,64.04942949,382.6226529,322.5111727,117.7638603,1538.127107,320.8502455,1,H1,A1,apple,s,849,6
male,71,7.93,21,139.940994,203.8816808,96.29210914,460.911789,127.3342499,45.56905413,1073.929877,616.2614666,2,H2,A1,apple,s,799,5.8
female,61.9,5.7,19,182.17,486.8702225,55.67131525,357.6313584,387.650357,158.9882444,1628.981498,330.3491067,1,S1,A1,apple,s,849,6
male,69.9,8.09,20,180.562004,406.8209725,127.0775832,267.9958966,372.3800627,134.6193041,1489.455823,670.103433,2,A1,A2,apple,l,899,6.1
male,67.4,7.21,20,0,336.0609939,285.5461578,273.2006363,128.0394232,380.3041606,1403.151372,637.4213318,2,S1,A1,apple,s,799,5.8
male,71.1,7.42,21,572.9646287,270.6390184,74.09672972,526.9555086,308.8385365,0,1753.494422,675.309714,2,S2,H2,huawei,l,749,6
male,73.8,8.39,19,294.7614494,228.7009655,56.80569748,392.3689285,216.0788779,79.86053557,1268.576454,297.917446,1,,H1,huawei,s,749,5.9
male,66.8,6.78,21,135.2385271,188.3666747,236.9554251,182.3712281,162.5497182,325.1527194,1230.634293,340.1486306,1,,H1,huawei,s,749,5.9
male,65.2,5.71,21,230.3998695,236.1551618,204.4913703,256.1607161,140.7491306,209.378145,1277.334393,941.5682548,3,H2,S1,samsung,s,699,5.6
female,61.4,6.32,22,362.8729827,215.1224063,48.9348741,332.7614926,105.1826759,82.14814073,1147.022572,349.245372,1,S2,S1,samsung,s,799,6.1
male,68.8,6.65,18,40.21306262,305.9731426,223.3919044,274.7448789,95.34903282,339.168222,1278.840243,170.9397405,1,H2,S2,samsung,l,899,6.8
female,61.2,5.81,19,175.7867882,249.2808139,121.3334451,272.7116719,166.3490231,210.3611371,1195.822879,268.0082463,1,A1,A1,apple,s,764.1,6
female,59,6.22,22,140.1885733,364.2790237,146.3968495,289.5004395,165.2720154,204.6985722,1310.335474,413.3592155,2,H1,S1,samsung,s,749,5.8
female,70.8,9.76,21,277.2068657,140.7534622,72.25778182,525.4927098,140.5024654,52.00940333,1208.222688,587.0269293,2,S1,S1,samsung,s,674.1,5.8
female,61.9,6.56,19,152.789402,252.1161503,239.7124048,241.0491959,154.0137702,274.0538348,1313.734758,195.3500974,1,H2,S1,samsung,s,799,6.1
female,67.7,8.16,18,203.8488081,485.2123948,140.1667413,325.0632753,401.0728476,112.4140502,1667.778117,569.6333527,2,A2,A2,apple,l,809.1,6.1
female,60.3,6.69,19,505.4111205,132.3595459,17.6115532,506.7827018,128.0674416,15.68515499,1305.917518,525.77086,2,H2,S1,samsung,s,749,5.8
male,67.8,7.23,20,137.1425728,521.1854493,89.17740431,307.5892896,458.5179009,92.10856123,1605.721178,688.9991846,2,H2,A2,apple,l,899,6.1
male,70.6,7.44,21,264.0636917,394.4425797,157.1838365,232.7465981,359.1265313,83.00908465,1490.572322,712.2625392,2,S1,A1,apple,s,799,5.8
female,63.3,6.45,20,0,364.7500532,339.5514113,321.9593994,111.887811,462.937897,1601.086572,257.7945641,1,,S2,samsung,l,899,6.8
male,71.9,7.96,19,325.4022665,146.5214579,92.70190698,456.9325371,88.85424373,93.44807178,1203.860484,585.0687096,2,,H2,huawei,l,749,6
male,70.9,7.43,18,437.5184886,162.195288,42.94679274,501.0403774,112.3087919,0,1256.009739,382.2783456,2,,S1,samsung,s,749,5.8
female,64.5,6.02,21,215.388917,282.8161874,121.3986159,306.0906829,258.4868577,117.8045175,1301.9857784182,872.3479348,3,,S2,samsung,l,799,5.9
female,63,6.57,20,160.714556,526.3214238,123.5862374,340.383514,496.0183578,4.685336924,1651.709426,957.6535584,3,,A1,apple,s,749,5.5
female,58.8,5.26,19,371.5980567,77.39884658,52.3122723,551.0313655,74.50585755,125.460643,1252.307042,805.390451,3,,A1,apple,s,749,5.5
male,66.5,6.74,22,237.0466297,178.0150418,206.4273913,236.7526074,119.6181534,259.4093953,1237.269219,1062.329549,3,S1,A1,apple,s,749,5.5
male,65.2,5.63,22,232.5771558,160.2772756,26.29572003,320.5288289,60.12657188,100.3634004,900.1689526,416.172487,2,H1,S1,samsung,s,749,5.8
male,68.6,7.61,18,207.994682,197.2341992,10.04550544,386.3431354,106.5306285,25.12975407,933.2779046,956.709108,3,,A2,apple,l,899,5.8
male,69.2,7.59,20,400.4181378,186.1177306,48.83390702,403.7993899,260.0974952911,124.8741026,1424.140763,247.7074713,1,,A1,apple,s,849,6
female,66.5,7.16,20,361.8551982,337.6979206,65.32584782,455.0118294,286.9066563,140.7997281,1647.59718,838.9620638,3,S1,S2,samsung,l,799,5.9
male,67.2,6.82,18,178.351919,119.3190167,39.6087602,367.1301797,87.73253961,122.7564261,914.8988413,980.601256,3,,S1,samsung,s,699,5.6
male,66.3,6.44,18,168.4842669,389.2977047,133.4202411,369.504337,396.6128682,25.80030262,1483.119721,107.9054316,1,S1,H2,huawei,l,799,6.3
female,64.1,6.93,19,268.663303,220.0627746,138.693829,279.5042916,304.1304525,25.09877044,1236.153421,16.62831884,1,,A1,apple,s,849,6
female,62.9,5.9,18,160.1240019,381.5781607,114.433247,368.5129449,313.8695794,78.29309359,1416.811028,86.4137857,1,,A1,apple,s,849,6
male,69,7.63,21,175.7669347,347.9690763,120.9027121,273.1930834,167.8639457,116.9888232,1202.684575,135.4569295,1,,A1,apple,s,849,6
female,73.8,8.81,22,134.4828893,454.6924969,146.2647333,290.0108221,301.7237596,150.0290166,1477.203718,537.5957248,2,,A2,apple,l,899,6.1
male,72.8,8.96,20,286.7804021,221.3131403,125.3432715,225.443508,204.8440995,109.5306283,1173.25505,407.2583388,2,H1,A1,apple,s,799,5.8
female,61.3,6.7,19,287.0240515,390.4692469,55.8769352,247.6282014,280.9946159,146.3942274,1408.387278,365.7381503,2,H2,A1,apple,s,799,5.8
female,67.3,7.43,23,235.0868454,112.9725258,37.02657765,442.0003612,77.14043798,116.999652,1021.2264,640.9248967,2,,H1,huawei,s,699,5.7
female,61.2,6.49,22,255.3929723,168.9690373,18.5496,436.2320445,129.883632,0,1009.027286,309.8048725,1,,H1,huawei,s,749,5.9
female,57.4,5.08,19,265.9983329,197.0693429,32.95949395,428.900686,92.76509077,0,1017.6929465867,236.8970062,1,S1,H1,huawei,s,749,5.9
female,69,7.01,18,0,376.6364854,272.6221482,146.3137654,74.19217792,346.6338854,1216.398462,193.0974006,1,H2,S1,samsung,s,799,6.1
male,69.7,7.72,19,204.4615429,220.4862036,39.07051554,267.760643,82.41157604,74.28725271,888.4777337,1053.9437604202,3,H2,A1,apple,s,749,5.5
male,69.4,7.04,18,54.25529754,263.1196172,240.2863324,309.3210039,35.5017595,325.4487688,1227.932779,164.7033031,1,,S1,samsung,s,799,6.1
female,61.2,5.52,19,12.04815822,435.8055755,269.2328648,230.0174047,139.8263879,319.6912313,1406.621622,644.2475148,2,H2,S1,samsung,s,749,5.8
female,68.8,8.69,20,30.08389369,397.6982032,145.6264168,241.1683391,198.7587997,128.7482086,1142.083861,717.0733534,2,H2,H2,huawei,l,674.1,6
female,64.7,6.86,23,208.3129742147,331.4110172,126.9423961,320.1663707,290.5587898,103.8642594,1381.255807,614.5370894,2,H2,A2,apple,l,899,6.1
female,69,8.95,20,5.664895054,373.8433307,310.2573989,210.6840991,108.2169952,348.9444104,1357.611129,974.5894701,3,,A2,apple,l,899,5.8
male,70.4,7.54,20,43.49392141,358.7917246,111.7745791,266.8707282,319.2234517,140.4632041,1240.6176090679,758.4759369,3,H1,S1,samsung,s,699,5.6
male,71.1,7.91,18,147.1585752,90.82845176,150.3212605,497.858585,1.064997144,119.9332049,1007.165074,1052.106229,3,A2,A1,apple,s,749,5.5
female,60.6,5.87,18,106.7369793,257.0693239,215.0488463,233.96826,81.66613904,287.9552406,1182.444789,966.4399896,3,,A2,apple,l,899,5.8
male,70,7.45,20,186.4372796,386.8496123,94.560859,268.1486863,318.1236981,142.2977093,1396.417845,476.6972131,2,H2,A1,apple,s,799,5.8
female,59.9,5.43,21,259.0532361,384.3561407,73.46195398,400.3197207,421.0622063,42.62562095,1580.878879,950.5464404,3,,S1,samsung,s,699,5.6
male,61,5.24,22,352.7620358,135.5084056,22.63883655,451.851108,87.89230255,36.31272145,1086.96541,1085.777628,3,,H1,huawei,s,599,5.2
female,67.7,7.19,18,324.8084748,166.0978997,33.54426943,537.5718962,168.9374862,17.7630984,1248.723125,1057.959885,3,,S1,samsung,s,699,5.6
female,69.6,8.7,20,469.1056606,234.5672893,31.78231154,501.6617922,146.3343117,38.10054733,1421.551913,813.0421151,3,,S1,samsung,s,699,5.6
male,70.6,6.87,19,93.73096724,306.2222223,192.9098776,272.3049732,173.0146309,241.3631511,1279.545822,109.2627829,1,S1,H2,huawei,l,799,6.3
male,70.1,7.08,18,437.5395838,195.5040148,49.44491112,518.0450555,117.3707346,72.12121182,1390.025512,416.9412035,2,H1,A1,apple,s,799,5.8
male,70.5,7.36,19,170.0852149,172.9078251,36.1172063,331.1608738,100.9450853,57.27351983,868.4897252,62.81964859,1,H1,H1,huawei,s,674.1,5.9
female,56.9,4.81,22,381.4185,94.79089308,58.19910637,423.8162878,62.31543084,129.7810632,1150.321281,983.021095,3,,H1,huawei,s,599,5.2
female,60.2,5.93,19,0,350.533574,281.1665729,260.4474342,123.9897695265,352.4168491,1368.5542,535.1793546,2,,S1,samsung,s,749,5.8
male,67,5.92,19,329.4461791,198.9992255,91.23625266,429.9512014,194.9861044,34.41719315,1279.036156,991.5793568,3,,H1,huawei,s,599,5.2
female,63.3,6.49,19,272.9351294,318.455031,153.0887359,385.5835514,329.8832163,134.7250486,1594.6707126128,67.83707187,1,S1,H1,huawei,s,749,5.9
female,65.4,6.91,21,260.4269399,421.945668,134.3524097,269.0903931,402.0667915,0,1487.882202,560.8622924,2,,A2,apple,l,899,6.1
female,68.8,8.65,19,299.2275113,166.3443199,53.9714697,544.6800596,140.6101758,106.5745596,1311.408096,1051.7841808442,3,S1,H2,huawei,l,699,5.7
male,74.5,9.55,21,162.1433115,261.1482823,134.7583401,190.9325855,155.3283986,189.7172709,1094.028189,623.7994011,2,S2,S2,samsung,l,764.1,6.3
male,69.3,7.65,21,229.5420612,180.8095701,85.55924677,363.5621322,73.62936193,52.0779505,985.1803227,881.2178199,3,,A1,apple,s,749,5.5
male,71.4,7.63,19,324.5986346,131.1379659,55.85941976,416.3096019,70.0116942,49.02624885,1046.943565,392.5171441,2,,A2,apple,l,899,6.1
male,68.3,6.68,19,81.6537495,432.4307142,191.2322333,228.7265789,179.4681692,222.0837399,1335.595185,11.24573621,1,,S1,samsung,s,799,6.1
male,69.7,7.28,21,20.82279928,304.7289328,342.9601171,193.004467,71.64014971,403.5580468,1336.714513,689.121277,2,H2,S2,samsung,l,849,6.3
female,67.5,8.18,23,447.9895713,155.5198486,26.14037757,583.7306837,54.1856987,14.11185834,1281.678038,167.6902028,1,,H1,huawei,s,749,5.9
female,65.8,7.86,20,355.9229846,92.96255304,90.37802078,642.2904083,104.6537218,0,1286.207689,218.1631742,1,H2,S2,samsung,l,899,6.8
male,67.5,7.02,22,186.4621571,287.371626,80.48140702,313.427568,312.5102525,258.8993206,1439.152331,605.5735937,2,,H2,huawei,l,749,6
female,66.5,6.87,22,100.192157,344.1101478,249.7368619,145.9807949,110.4359898,253.7815482,1204.2375,948.1331843,3,S1,H1,huawei,s,599,5.2
female,67.3,7.84,19,238.1212472,307.2132026,146.7950697,307.2796706,277.5340061,27.18081373,1304.12401,595.7948645,2,H1,S1,samsung,s,749,5.8
female,61.5,5.82,19,35.49801312,358.2910825,147.7389676,258.2765015,91.05171655,245.5506821,1136.406963,560.6139751,2,,H1,huawei,s,699,5.7
male,70.9,7.9,21,113.5467277,352.2549162,122.4689766,282.7989525197,292.7031132,59.98431512,1223.7570013002,911.7416541,3,,H2,huawei,l,699,5.7
male,72.5,8.08,18,86.62660209,448.1524646,127.6747353,241.9659775,392.495856,156.536405,1453.45204,1075.055298,3,H1,A2,apple,l,899,5.8
male,72,8.24,21,253.9266754,314.0121098,133.885546,248.0526484,414.6765077,0,1364.553487,445.6406888,2,A1,S1,samsung,s,749,5.8
female,63.3,6.75,20,284.9896175,152.1449248,0,415.8708447,120.98964,24.29694401,998.291971,587.2837851,2,,A1,apple,s,799,5.8
female,67.2,7.55,20,370.3387263,157.7970307,102.2245332,350.778489,105.3234356,129.7405382,1216.2027529455,545.6792138,2,H2,S2,samsung,l,849,6.3
male,73.8,8.59,18,7.147809004,359.5429863,293.6716771,270.308058,147.3511753,333.5100339,1411.5317395177,695.258339,2,H2,A2,apple,l,899,6.1
female,60.1,5.72,19,0,510.8102829,209.9840743,233.3652009,135.2184877,292.8779542,1382.256,222.3532394,1,S1,A1,apple,s,849,6
male,61.8,4.63,20,376.4014676,124.368896,75.26039147,525.6081368,127.4461742,75.13123208,1304.216298,1065.540923,3,,H2,huawei,l,699,5.7
male,72.3,8.04,20,67.86206648,191.6155603,251.6625091,222.3929495,148.2059342,303.9025706,1185.6415901912,788.8421483,3,H1,S2,samsung,l,799,5.9
male,66.5,6.39,20,280.3430509,213.0368749,26.79237365,570.2322934,64.40945606,0,1154.814049,965.0801105,3,S1,S1,samsung,s,629.1,5.6
male,66.7,6.79,19,201.2700013,285.1286431,144.7829783,311.3891371,288.0591021,94.96147324,1325.591335,489.0950902,2,A1,H1,huawei,s,699,5.7
female,67,6.69,21,145.5180022,273.7418382,167.1920589,225.4527659,113.5934392,215.8721808031,1141.370285,494.0115155,2,S1,A1,apple,s,799,5.8
male,64.4,5.49,19,173.2443616,290.1282791,125.3027786,248.976002,179.0267196,24.48894439,1041.167085,13.56220066,1,H2,H2,huawei,l,719.1,6.3
male,70.2,7.76,20,340.9000985,242.6818525,81.09876775,445.6155392,166.4264866,63.78143603,1340.504181,466.9384482,2,H2,S1,samsung,s,749,5.8
male,77.2,9.59,19,86.95369981,428.0070833,133.432327,310.9126949,432.0132692,169.6254106,1560.944485,560.0185707,2,A1,S1,samsung,s,749,5.8
female,59.9,5.95,19,46.49010062,321.9442207,280.1820643,218.779726,88.84945751,347.6561885,1303.901758,599.0705952,2,,H1,huawei,s,699,5.7
female,62.3,6.14,19,523.0140684,293.7000872,129.5700529,539.0821128,225.1510161,87.01000279,1797.52734,635.565937,2,S1,S2,samsung,l,849,6.3
female,65.8,7.21,22,97.86783372,273.9369034,199.1663296,212.4633118,170.5576564,262.8008667,1216.792902,1051.850778,3,S2,A1,apple,s,749,5.5
male,69.8,7.67,21,369.2900683,196.5736163,62.30844347,491.4301522,152.6464781,31.55152283,1303.800281,489.1569919,2,,A2,apple,l,899,6.1
female,59.7,5.14,19,290.4398499,181.2053809,55.4216435,369.6191346,172.2133102,36.59595593,1105.495275,113.1108498,1,,H1,huawei,s,749,5.9
female,64.8,6.75,20,11.1641872,428.9078181,46.44015604,278.913506,351.8987599,128.4583921,1245.782819,650.6446026,2,,S1,samsung,s,749,5.8
male,68,6.97,19,0,353.6741118,319.5290625,244.2925705264,84.48092636,400.6534649,1402.630136,51.3217996,1,,H1,huawei,s,749,5.9
female,60.1,5.18,18,378.8594401,173.2884406,32.15084765,434.5871491242,142.165872,63.68910796,1224.740857,855.5717358,3,,S1,samsung,s,699,5.6
male,72.7,8.41,22,382.4952034,127.9945622,33.2873726,506.8826652,58.99866775,13.42780014,1123.086271,360.9720481,1,,H2,huawei,l,799,6.3
male,75,8.97,19,221.5759886,143.2554394,61.80493482,349.3843554,140.5820667,106.519373,1023.122158,334.6450224,1,,H2,huawei,l,799,6.3
male,64,6.03,19,152.008899,300.7609525,42.15141009,287.7786167,174.7018644,0,957.4017427,627.3644887,2,H2,A1,apple,s,799,5.8
female,68.5,7.64,19,491.4213546,125.7148869,54.74125879,617.3098888,126.5813605,27.07543169,1442.844181,269.7277194,1,,S2,samsung,l,899,6.8
male,70,7.49,22,286.1924763,235.322043,81.28433597,305.9382762,160.2514376,161.9527533,1230.941322,262.0673424,1,,A1,apple,s,849,6
male,71,7.87,21,121.2642979,449.4315586,126.5479427,266.2165956,387.4482232,27.66697584,1378.575594,107.9757584,1,,S2,samsung,l,899,6.8
female,62.5,6.4,20,123.4912391,415.1992616,104.1368395,228.1500788,296.6650104,177.0214595,1344.663889,56.7188751,1,,S1,samsung,s,799,6.1
male,70.9,7.85,19,151.6193663,439.2245693,90.73688043,280.1164489,425.320865,59.78470082,1446.802831,114.6190299,1,,S2,samsung,l,899,6.8
male,70.2,7.22,22,373.0168471,179.9301176,43.1076645,426.6959074,225.7104892,0,1248.461026,7.619861218,1,H2,S1,samsung,s,799,6.1
male,75.5,9.29,18,47.25929224,387.3255022,80.00997075,310.6297798,241.4893964,145.3553499,1212.069291,309.8612711,1,A2,A2,apple,l,899.1,6.5
male,74.6,8.88,20,267.8037531,244.3816094,65.16104651,411.079281,141.8602772,17.17811662,1147.464084,296.8731308,1,,S1,samsung,s,799,6.1
male,68,7.16,18,264.6942298,315.5294594,159.4361564,373.950345,128.4645835,158.8143866,1400.889161,470.9808642,2,,A2,apple,l,899,6.1
male,65.4,6.07,19,133.7649357,522.9010359,148.2097917,342.5325574,471.0279136,98.25783834,1716.694073,410.007987,2,S2,A2,apple,l,899,6.1
male,70.9,8.13,20,151.576925,332.2662315,97.50648762,232.7866643,273.9599405,128.8390105,1216.935259,885.7463221,3,,A1,apple,s,749,5.5
female,58.7,6.36,21,186.261797,353.6915533,69.97942748,376.2127577,296.6615164,159.1800723,1441.987124,594.4250318,2,,S1,samsung,s,749,5.8
male,71.1,7.96,20,137.7200007,480.7745255,149.7798485,273.9755563,229.5985234,13.90099083,1285.749445,42.67411281,1,,S1,samsung,s,799,6.1
male,67.6,7.6,18,506.2873817,210.4407983,20.84529643,388.4267352,157.0458385,135.3851041,1418.431154,879.5278993,3,H1,A1,apple,s,749,5.5
male,73.4,8.6,19,186.2461833,386.0188061,108.0030195,343.0063309,335.1519611,151.3498597,1509.7761605093,617.8836487,2,,S2,samsung,l,849,6.3
female,67.8,7.59,21,218.1131855,365.4663885,137.2195255,323.2380177,344.9990353,106.8158003,1495.851953,788.0868332,3,H1,S1,samsung,s,699,5.6
male,74.6,8.22,20,138.6267947,443.6639574,123.7651722,230.6463291,334.7704236,24.29587879,1295.7685558074,162.6835742,1,H1,S1,samsung,s,799,6.1
female,62,5.62,20,306.2115056,199.9775237,24.60631604,538.5945045,92.81987966,52.36891725,1214.578647,1045.081896,3,,S1,samsung,s,699,5.6
female,71.8,9.65,21,165.6649351,294.7888859,109.1156454,368.9778463,236.2942396,122.0251957,1296.866748,1005.400484,3,,S2,samsung,l,799,5.9
female,61.1,7.19,19,524.823817,239.7170721,91.51358987,609.8344562,199.3641366,32.12637423,1697.379446,178.9649021,1,A2,A2,apple,l,899.1,6.5
female,59.2,5.34,21,286.8696645,379.0362317,149.0590473,271.0129028,374.7181393,189.1979412,1649.893927,188.6329966,1,,H1,huawei,s,749,5.9
female,64.5,6.73,21,327.5601952,98.55803874,41.39861732,490.6407993,95.20742321,81.50616693,1134.871241,1062.724971,3,S1,H1,huawei,s,599,5.2
female,65.8,6.59,21,140.1844187,388.642579,159.8296282,338.1411835,251.585384,40.48224192,1318.865435,951.0542174,3,,A1,apple,s,749,5.5
male,73.5,9.12,20,340.1225515,153.1535566,113.6663255,465.3979631,115.7193459,52.68739238,1240.747135,199.743452,1,H2,H2,huawei,l,719.1,6.3
female,66,7.31,19,404.0790302,304.23768,41.81688363,493.0539689,229.8109611,204.5816176,1677.580141,200.0746719,1,,S1,samsung,s,799,6.1
female,61,5.81,21,244.2830958,318.6664594,172.1945424,344.6988456,286.9516647,0,1366.794608,289.0052878,1,,S1,samsung,s,799,6.1
female,67.5,7.01,20,288.2019714,216.6479194,18.73502202,621.0195233,0,91.11506111,1235.719497,1001.403301,3,H1,S1,samsung,s,699,5.6
female,60.6,6.38,22,302.8753819,171.0055971,5.934265983,389.2373114,195.5062376,60.73220785,1125.291002,364.112767,1,S2,H1,huawei,s,749,5.9
male,73.1,8.66,22,203.8736855,355.1961401,109.4537894,397.3040594,334.4480094,65.22893061,1465.504614,850.8704417,3,,S2,samsung,l,799,5.9
male,70.5,8.06,20,292.0654232,412.3108736,100.3960395,274.4826543,486.5157529,64.54327176,1630.314015,102.3137925,1,,S1,samsung,s,799,6.1
female,65.2,7.08,20,132.0805549,374.9082425,97.85714922,234.7498856,338.3770013,76.31588828,1254.288722,495.1735609,2,H2,S1,samsung,s,749,5.8
